ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype
431021988,2024,SHOUEIMARU NO63,NA,NA,JPN,set_gillnets,fishing,set_gillnets
431022029,2024,NA,NA,NA,JPN,set_longlines,fishing,set_longlines
431022029,2024,RYUHO MARU NO.5,NA,NA,JPN,set_longlines,fishing,set_longlines
431022051,2024,HIDESHIMAMARU NO.18,NA,NA,JPN,trawlers,fishing,trawlers
431022051,2024,NA,NA,NA,JPN,trawlers,fishing,trawlers
431022122,2024,KISYU,JD5303,1014345,JPN,tanker,other,other
431022486,2024,NA,JD2732,NA,JPN,tug,other,other
431022486,2024,ORCHID,JD2732,NA,JPN,tug,other,other
431022518,2024,NA,NA,NA,JPN,set_gillnets,fishing,set_gillnets
431022518,2024,TERUMARU,NA,NA,JPN,set_gillnets,fishing,set_gillnets
431022525,2024,ERIMO,JD5293,NA,JPN,tug,other,other
431022559,2024,AZALEA,JD2001,NA,JPN,tug,other,other
431022559,2024,NA,JD2001,NA,JPN,tug,other,other
431022796,2024,NICHIYASU MARU,JD5331,NA,JPN,tanker,other,other
431022866,2024,"SEIYOH NO,1",JD5335,NA,JPN,cargo,cargo,cargo
431022866,2024,"SEIYOU NO,1",JD5335,NA,JPN,cargo,cargo,cargo
431022887,2024,NO.18YUSYOUMARU,NA,NA,JPN,tug,other,other
431027000,2023,ONE THESEUS,7KIL,9356701,JPN,cargo,cargo,cargo
431030000,2023,NA,NA,NA,JPN,research,other,other
431030000,2023,SOUTHERN ACE,7KIH,9881859,JPN,research,other,other
431036000,2024,PEGASUS ISLAND,7KIG,9820893,JPN,tanker,other,other
431048000,2023,ENERGY INNOVATOR,7KAP,9758832,JPN,tanker,other,other
431058000,2023,MARVELOUS ACE,7KIT,9293519,JPN,cargo,cargo,cargo
431079000,2023,CETUS LEADER,7JZM,9291133,JPN,cargo,cargo,cargo
431100125,2024,SHIMOKITA MARU,JG5297,9084243,JPN,cargo,cargo,cargo
431100187,2024,WAKATSURU MARU NO.6,JG5418,9119127,JPN,tanker,other,other
431100522,2024,TAISETSU MARU,JG5532,9185803,JPN,cargo,cargo,cargo
431100770,2023,NO.37 DENMARU,NA,NA,JPN,fishing,fishing,fishing
431100770,2023,NA,NA,NA,JPN,fishing,fishing,fishing
431100887,2024,HAYACHINEMARU,JG5386,NA,JPN,tug,other,other
431100922,2024,NA,NA,NA,JPN,cargo,cargo,cargo
431100922,2024,SHIN MEI MARU,JG5617,9234185,JPN,cargo,cargo,cargo
431100988,2024,SHIOMIMARU,JG5679,NA,JPN,tug,other,other
431101042,2024,HOKKAIMARU,JG5741,NA,JPN,tug,other,other
431101143,2024,SENRYU MARU,JD2253,NA,JPN,cargo,cargo,cargo
431101177,2024,KENSEI MARU NO.5,JD2349,9414515,JPN,cargo,cargo,cargo
431116000,2023,TAIWA MARU NO.8,JNJY,9185384,JPN,drifting_longlines,fishing,drifting_longlines
431123000,2023,PIRIKA MOSIRI MARU,7KEH,9826495,JPN,cargo,cargo,cargo
431148000,2023,FRONTIER SKY,7JTL,9488009,JPN,cargo,cargo,cargo
431154000,2022,KAIYOMARU NO.68,JENI,9172923,JPN,drifting_longlines,fishing,drifting_longlines
431154000,2023,KAIYOMARU NO.68,JENI,9172923,JPN,drifting_longlines,fishing,drifting_longlines
431161000,2023,CORONA QUEEN,7JUC,9477191,JPN,cargo,cargo,cargo
431178000,2024,WORLD SWAN II,7JUE,9344045,JPN,cargo,cargo,cargo
431190000,2024,LYRA LEADER,7JUM,9284752,JPN,cargo,cargo,cargo
431197000,2024,CORONA TRITON,7JUH,9727302,JPN,cargo,cargo,cargo
431200070,2023,SEIJUMARU NO.8,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431200070,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431200143,2024,TOKUEI MARU NO.25,JH3409,9154024,JPN,tanker,other,other
431200632,2024,YOUSHOUMARU,JH3502,9263148,JPN,cargo,cargo,cargo
431200693,2024,SEIWA MARU,JD2213,9336933,JPN,cargo,cargo,cargo
431200693,2024,NA,NA,NA,JPN,cargo,cargo,cargo
431205000,2022,EMINENT ACE,7JUL,9293571,JPN,cargo,cargo,cargo
431205000,2023,EMINENT ACE,7JUL,9293571,JPN,cargo,cargo,cargo
431221000,2023,MERIDIAN ACE,7JUK,9209518,JPN,cargo,cargo,cargo
431249000,2023,"GOEI MARU NO,78",7KFG,9882839,JPN,drifting_longlines,fishing,drifting_longlines
431256000,2022,SANTA SERENA,7JVN,9527934,JPN,cargo,cargo,cargo
431256000,2023,SANTA SERENA,7JVN,9527934,JPN,cargo,cargo,cargo
431267000,2022,KAIUNMARU,7JVI,9755830,JPN,research,other,other
431298000,2022,KAIYOMARU NO58,JDIS,NA,JPN,drifting_longlines,fishing,drifting_longlines
431298000,2022,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431298000,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431298000,2023,KAIYOMARU NO58,JDIS,NA,JPN,drifting_longlines,fishing,drifting_longlines
431299000,2023,AKATSUKI,7JWA,9728966,JPN,supply_vessel,other,other
431301018,2024,RYOSEI MARU,JL6618,8944173,JPN,tanker,other,other
431301547,2024,TAIKO MARU,JI3683,9238557,JPN,cargo,cargo,cargo
431301553,2022,SANWAMARU NO38,JI3687,NA,JPN,tug,other,other
431301606,2024,LILAC,JRHY,9257424,JPN,cargo,cargo,cargo
431301606,2024,NA,NA,NA,JPN,cargo,cargo,cargo
431301703,2024,KOUSHINMARU NO.5,JL6695,NA,JPN,cargo,cargo,cargo
431301703,2024,NA,NA,NA,JPN,cargo,cargo,cargo
431301703,2024,KOUWAMARU,JL6695,NA,JPN,cargo,cargo,cargo
431301712,2024,NA,NA,NA,JPN,tug,other,other
431301712,2024,IWATEMARU,JJ3169,NA,JPN,tug,other,other
431301712,2024,IWATQMARU,JJ3169,NA,JPN,tug,other,other
431301775,2024,SHINSEI MARU,JD2188,9347217,JPN,tanker,other,other
431312000,2023,COURAGEOUS ACE,7JWJ,9252204,JPN,cargo,cargo,cargo
431323000,2023,CEPHEUS LEADER,7KFD,9308883,JPN,cargo,cargo,cargo
431335000,2022,CORONA VICTORY,7JWW,9767455,JPN,cargo,cargo,cargo
431339000,2022,PEGASUS ACE,7JWX,9150341,JPN,cargo,cargo,cargo
431339000,2023,PEGASUS ACE,7JWX,9150341,JPN,cargo,cargo,cargo
431351000,2023,SHINKAI MARU NO73,JM6656,NA,JPN,pole_and_line,fishing,pole_and_line
431374000,2022,NSU SIRIUS,7JXO,9774379,JPN,cargo,cargo,cargo
431397000,2023,KAIYOMARU NO.2,8KYO,8502444,JPN,research,other,other
431400000,2024,CORONA KINGDOM,7JYO,9272527,JPN,cargo,cargo,cargo
431454000,2019,WAKATAKE MARU,7JXZ,9799472,JPN,NA,fishing,inconclusive
431466000,2024,KAIYOMARU NO.7,JFCL,8400593,JPN,non_fishing,other,other
431495000,2022,CHUETSU SPIRIT,7JZZ,9344057,JPN,cargo,cargo,cargo
431500130,2023,SINSEIMARU NO.23,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431500624,2022,SEIRYU,JL6546,NA,JPN,cargo,cargo,cargo
431501260,2023,MIAMARU NO.38,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501260,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501605,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501605,2023,SYUUHOUMARU,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501632,2024,SHOEI MARU NO.58,JL6654,9221736,JPN,cargo,cargo,cargo
431501689,2023,EIYUMARU NO.21,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501689,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501709,2024,KYOEIMARU NO.7,JJ4035,9253416,JPN,tanker,other,other
431501731,2022,TAISEI MARU,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501731,2022,NO.8TAKEMARU,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501735,2024,MATSUYAMA MARU NO.5,JL6592,9267833,JPN,tanker,other,other
431501735,2024,NA,NA,NA,JPN,tanker,other,other
431501743,2022,YUYO MARU,JL6694,9266803,JPN,tanker,other,other
431501743,2024,YUYO MARU,JL6694,9266803,JPN,tanker,other,other
431501745,2024,KOHO MARU NO.21,JJ4046,9268021,JPN,tanker,other,other
431501749,2022,RYOEI MARU,JL6703,9276925,JPN,cargo,cargo,cargo
431501786,2023,WAKASHIOMARU NO.31,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501789,2022,"AKEBONOMARU NO,53",NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501795,2023,WAKASHIOMARU NO.33,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431501797,2024,NA,NA,NA,JPN,tanker,other,other
431501797,2024,AI MARU,JD2031,9327762,JPN,tanker,other,other
431501802,2022,KINYUU MARU,JD2044,9325257,JPN,tanker,other,other
431501858,2024,WAKAYOSHI MARU NO.2,JD2262,9390434,JPN,tanker,other,other
431501865,2024,AZUMA MARU NO.11,JD2267,9343807,JPN,tanker,other,other
431501869,2024,SEIUN MARU,JD2308,NA,JPN,cargo,cargo,cargo
431517000,2023,KANAE MARU,7KFR,NA,JPN,drifting_longlines,fishing,drifting_longlines
431521000,2024,SEIEI MARU,7KDI,9810848,JPN,cargo,cargo,cargo
431552000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
431552000,2023,ONE EAGLE,7KEK,9741396,JPN,cargo,cargo,cargo
431556000,2023,ORION LEADER,7JZJ,9182289,JPN,cargo,cargo,cargo
431586000,2023,HAYAMA MARU,7KJP,NA,JPN,cargo,cargo,cargo
431587000,2023,NA,NA,NA,JPN,non_fishing,other,other
431587000,2023,BOSEI MARU,JGAW,9057989,JPN,non_fishing,other,other
431594000,2023,NA,JFQN,NA,JPN,fixed_gear,fishing,fixed_gear
431594000,2023,SHOSHINMARU NO.88,JFQN,NA,JPN,fixed_gear,fishing,fixed_gear
431600078,2023,NO58MATSUEIMARU,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600220,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600220,2023,KIFUKUMARU NO51,JM6090,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600258,2024,SENPO  MARU,JM6409,9070113,JPN,cargo,cargo,cargo
431600260,2022,CHIRYUMARU NO.3,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600260,2022,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600260,2022,DAIRYOMARU NO.31,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600276,2024,"KAIENMARUNO,73",NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600276,2024,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600379,2024,NO.63KOUEIMARU,JM6455,9124342,JPN,cargo,cargo,cargo
431600647,2024,FUKUWAMARU NO.5,JM6537,9152404,JPN,cargo,cargo,cargo
431600660,2022,NO.8KOUSHINMARU,JM6027,NA,JPN,drifting_longlines,fishing,drifting_longlines
431600660,2023,NO.8KOUSHINMARU,JM6027,NA,JPN,drifting_longlines,fishing,drifting_longlines
431601951,2023,YACHIYOMARU,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431601951,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431602067,2024,NA,NA,NA,JPN,cargo,cargo,cargo
431602067,2024,SUNFLOWER DAISETSU,JM6684,9236705,JPN,cargo,cargo,cargo
431602076,2022,SUNFLOWER SHIRETOKO,JM6685,9236717,JPN,cargo,cargo,cargo
431602076,2022,NA,NA,NA,JPN,cargo,cargo,cargo
431602076,2023,NA,NA,NA,JPN,cargo,cargo,cargo
431602076,2023,SUNFLOWER SHIRETOKO,JM6685,9236717,JPN,cargo,cargo,cargo
431602076,2024,NA,NA,NA,JPN,cargo,cargo,cargo
431602076,2024,SUNFLOWER SHIRETOKO,JM6685,9236717,JPN,cargo,cargo,cargo
431602086,2023,NO.11 MITSUMARU,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431602237,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431602237,2023,YACHIYOMARU NO.28,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431602322,2023,TOMIMARU NO.38,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431602337,2024,KOUSHIN MARU,JD2263,NA,JPN,cargo,cargo,cargo
431602750,2023,DAI78KAIOUMARU,JM6026,NA,JPN,drifting_longlines,fishing,drifting_longlines
431602750,2023,NA,JM6026,NA,JPN,drifting_longlines,fishing,drifting_longlines
431629000,2022,SHOFUKU MARU NO.1,7KFY,9896660,JPN,drifting_longlines,fishing,drifting_longlines
431637000,2023,GAIA LEADER,7KJK,9536818,JPN,cargo,cargo,cargo
431637000,2024,GAIA LEADER,7KJK,9536818,JPN,cargo,cargo,cargo
431655000,2023,ONE COLUMBA,7KIX,9806055,JPN,cargo,cargo,cargo
431662000,2024,SUZUKASAN,7KDL,9828950,JPN,tanker,other,other
431667000,2023,PLUMERIA LEADER,7KKS,9906984,JPN,cargo,cargo,cargo
431695000,2023,PROMINENT ACE,7KLK,9267699,JPN,cargo,cargo,cargo
431695000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
431700024,2024,AOBA MARU,JE3119,NA,JPN,tug,other,other
431700103,2024,NA,NA,NA,JPN,cargo,cargo,cargo
431700103,2024,ZAO MARU,JE3142,9151321,JPN,cargo,cargo,cargo
431700140,2023,SHINEIMARU NO.17,JE3114,NA,JPN,drifting_longlines,fishing,drifting_longlines
431700190,2023,NA,JE3127,NA,JPN,drifting_longlines,fishing,drifting_longlines
431700190,2023,FUKUYO MARU NO.17,JE3127,NA,JPN,drifting_longlines,fishing,drifting_longlines
431700240,2022,NA,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431700240,2022,NO3GENEIMARU,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431700350,2022,NO21GENEIMARU,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431700423,2022,SUMISEMARU NO.5,JE3162,9189847,JPN,cargo,cargo,cargo
431700423,2024,SUMISEMARU NO.5,JE3162,9189847,JPN,cargo,cargo,cargo
431700561,2022,HOUSEI MARU,NA,NA,JPN,trawlers,fishing,trawlers
431700561,2022,NA,NA,NA,JPN,trawlers,fishing,trawlers
431700574,2022,GENEIMARU NO78,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431700574,2022,NA,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431700589,2022,NO81GENEIMARU,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431700589,2022,NA,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431700719,2022,NA,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431700719,2022,NO.83GENEIMARU,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431702540,2022,SINTOKU MARU NO28,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431702540,2022,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431703660,2023,TAIYO_MARU_NO.58,JRII,NA,JPN,drifting_longlines,fishing,drifting_longlines
431704470,2022,NA,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431704470,2022,GENEIMARU NO.12,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431704470,2024,GENEIMARU NO.12,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431704470,2024,NA,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431704510,2022,GENEIMARU NO68,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431704510,2022,NA,NA,NA,JPN,squid_jigger,fishing,squid_jigger
431715000,2022,TAIKOMARU,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431715000,2022,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431718000,2023,RIGEL LEADER,7KLE,9604940,JPN,cargo,cargo,cargo
431733000,2022,NO7.FUKUKYUMARU,7KLW,9951202,JPN,drifting_longlines,fishing,drifting_longlines
431733000,2022,NO7.FUKUKYUMARU,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
431733000,2023,NO7.FUKUKYUMARU,7KLW,9951202,JPN,drifting_longlines,fishing,drifting_longlines
431741000,2023,SHOUN MARU NO.1,7KGL,9890771,JPN,drifting_longlines,fishing,drifting_longlines
431748000,2023,MIYAGIMARU,7KLA,9951460,JPN,fishing,fishing,fishing
431757000,2022,RYOFU MARU,JGQH,9100322,JPN,research,other,other
431772000,2023,ONE OWL,7KBK,9741449,JPN,cargo,cargo,cargo
431783000,2023,ANDROMEDA LEADER,7KMB,9273909,JPN,NA,fishing,inconclusive
431792000,2023,ONE FALCON,7KGU,9741425,JPN,cargo,cargo,cargo
431794000,2023,SHOFU MARU,7KMV,9919395,JPN,tanker,other,other
431794000,2024,SHOFU MARU,7KMV,9919395,JPN,tanker,other,other
431800050,2022,NA,NA,NA,JPN,research,other,other
431800050,2022,HOKKO MARU,JEEB,9291511,JPN,research,other,other
431800050,2023,NA,NA,NA,JPN,research,other,other
431800050,2023,HOKKO MARU,JEEB,9291511,JPN,research,other,other
431800050,2024,NA,NA,NA,JPN,research,other,other
431800050,2024,HOKKO MARU,JEEB,9291511,JPN,research,other,other
431800238,2023,NA,NA,NA,JPN,non_fishing,other,other
431800238,2023,NISHIMURAMARU NO.57,NA,NA,JPN,non_fishing,other,other
431800276,2023,HOUKI MARU NO.38,NA,NA,JPN,fishing,fishing,fishing
431800289,2024,HAYAKITAMARU,JD2413,8812617,JPN,cargo,cargo,cargo
431800416,2024,YUSHINMARU,NA,NA,JPN,non_fishing,other,other
431800416,2024,NA,NA,NA,JPN,non_fishing,other,other
431800585,2024,HEIANMARU NO81,NA,NA,JPN,set_gillnets,fishing,set_gillnets
431800585,2024,NA,NA,NA,JPN,set_gillnets,fishing,set_gillnets
431800616,2024,HOKUYUMARU,JG5646,9256195,JPN,tanker,other,other
431800699,2024,SHOKENMARU,JD2179,9375458,JPN,tanker,other,other
431801000,2023,NA,NA,NA,JPN,pole_and_line,fishing,pole_and_line
431801000,2023,MEIHO MARU NO.22,JDUT,NA,JPN,pole_and_line,fishing,pole_and_line
431812000,2024,SG UNITED,7KMO,9614919,JPN,tuna_purse_seines,fishing,tuna_purse_seines
431814000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
431814000,2023,VIRGO LEADER,7KMH,9273894,JPN,cargo,cargo,cargo
431851000,2023,SAKURA LEADER,7KGP,9861861,JPN,cargo,cargo,cargo
431851000,2024,SAKURA LEADER,7KGP,9861861,JPN,cargo,cargo,cargo
431857000,2023,SOUTHERN HIGHWAY,7KCN,9338632,JPN,cargo,cargo,cargo
431858000,2024,PHOENIX LEADER,7KNB,9283875,JPN,cargo,cargo,cargo
431868000,2023,FREEDOM ACE,7KCB,9293662,JPN,cargo,cargo,cargo
431888000,2022,ONE WREN,7KBS,9784776,JPN,cargo,cargo,cargo
431921000,2024,SALVIA ACE,7KJZ,9338876,JPN,cargo,cargo,cargo
431982000,2023,CORONA XANADU,7KCY,9826811,JPN,cargo,cargo,cargo
431988000,2023,SHOYOH,7KDG,9641376,JPN,cargo,cargo,cargo
432288000,2024,NA,NA,NA,JPN,fishing,fishing,fishing
432288000,2024,RIASUMARU,JPYT,9238947,JPN,fishing,fishing,fishing
432366000,2023,SEIRYUMARU NO.18,NA,NA,JPN,pole_and_line,fishing,pole_and_line
432366000,2023,NA,JM6732,NA,JPN,pole_and_line,fishing,pole_and_line
432366000,2023,SEIRYUMARU NO.18,JM6732,NA,JPN,pole_and_line,fishing,pole_and_line
432433000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
432433000,2023,INDIANA HIGHWAY,JMVS,9272888,JPN,cargo,cargo,cargo
432440000,2016,TEXAS HIGHWAY,JMVY,9272890,JPN,cargo,cargo,cargo
432507000,2023,NA,NA,NA,JPN,pole_and_line,fishing,pole_and_line
432507000,2023,INARIMARU NO.85,7JAN,9326263,JPN,pole_and_line,fishing,pole_and_line
432561000,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
432561000,2023,KOUEI_MARU_NO.31,JD2294,NA,JPN,drifting_longlines,fishing,drifting_longlines
432626000,2023,KINEIMARU NO.158,7JCB,9488231,JPN,drifting_longlines,fishing,drifting_longlines
432626000,2024,KINEIMARU NO.158,7JCB,9488231,JPN,drifting_longlines,fishing,drifting_longlines
432629000,2023,GEORGIA HIGHWAY,7JCV,9339820,JPN,cargo,cargo,cargo
432629000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
432666000,2022,AEGEAN HIGHWAY,7JDT,9464388,JPN,cargo,cargo,cargo
432666000,2023,AEGEAN HIGHWAY,7JDT,9464388,JPN,cargo,cargo,cargo
432669000,2022,HESTIA LEADER,7JDY,9355226,JPN,cargo,cargo,cargo
432669000,2022,NA,NA,NA,JPN,cargo,cargo,cargo
432669000,2023,HESTIA LEADER,7JDY,9355226,JPN,cargo,cargo,cargo
432669000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
432712000,2024,ZEUS LEADER,7JEX,9476733,JPN,cargo,cargo,cargo
432722000,2023,DIONYSOS LEADER,7JFW,9426350,JPN,cargo,cargo,cargo
432722000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
432732000,2023,JP CORAL,7JGK,9303912,JPN,cargo,cargo,cargo
432732000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
432753000,2023,KAIYUMARU,7JGB,9580948,JPN,fishing,fishing,fishing
432753000,2023,NA,NA,NA,JPN,fishing,fishing,fishing
432758000,2024,MAIZURU BENTEN,7JHF,9554195,JPN,cargo,cargo,cargo
432760000,2024,N0.5 KAIYO MARU,JNTU,NA,JPN,research,other,other
432761000,2023,SHINMEI MARU,JD3068,NA,JPN,drifting_longlines,fishing,drifting_longlines
432762000,2023,FUJIN,JDWX,8716112,JPN,seismic_vessel,seismic_vessel,seismic_vessel
432776000,2023,YUKIMARU NO17,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
432784000,2022,TOSA,7JIK,9343388,JPN,tanker,other,other
432801000,2019,GREAT SUNRISE,7JJB,9165322,JPN,cargo,cargo,cargo
432810000,2016,NA,NA,NA,JPN,cargo,cargo,cargo
432810000,2016,ANTARES LEADER,7JJD,9539169,JPN,cargo,cargo,cargo
432817000,2023,NA,NA,NA,JPN,cargo,cargo,cargo
432817000,2023,ALTAIR LEADER,7JJJ,9539171,JPN,cargo,cargo,cargo
432881000,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
432881000,2023,HOUSEIMARUN0.8,7JMN,NA,JPN,drifting_longlines,fishing,drifting_longlines
432896000,2023,NA,7JNS,NA,JPN,drifting_longlines,fishing,drifting_longlines
432896000,2023,KINEIMARU NO.37,7JNS,NA,JPN,drifting_longlines,fishing,drifting_longlines
432907000,2023,TAIKIMARU NO.81,7JOB,NA,JPN,drifting_longlines,fishing,drifting_longlines
432927000,2019,KAIYOMARU NO51,7JNX,NA,JPN,fishing,fishing,fishing
432927000,2023,KAIYOMARU NO51,7JNX,NA,JPN,fishing,fishing,fishing
432979000,2023,HARAMACHI MARU,7JRK,9658991,JPN,cargo,cargo,cargo
432984000,2022,NO.128 KAIGATAMARU,7JRE,9709831,JPN,drifting_longlines,fishing,drifting_longlines
432984000,2022,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
432984000,2022,KAIGATA MARU N0.128,7JRE,NA,JPN,drifting_longlines,fishing,drifting_longlines
432984000,2023,NA,NA,NA,JPN,drifting_longlines,fishing,drifting_longlines
432984000,2023,NO.128 KAIGATAMARU,7JRE,9709831,JPN,drifting_longlines,fishing,drifting_longlines
436405529,2022,NA,NA,NA,KAZ,NA,other,other
436405529,2022,OWLVKQFEMLSSGQDXRBCG,NA,NA,KAZ,NA,other,other
440009000,2023,HYUNDAI DRIVE,D7DV,9637246,KOR,cargo,cargo,cargo
440022000,2023,SM QINGDAO,D7CL,9395939,KOR,specialized_reefer,other,other
440022000,2023,NA,NA,NA,KOR,specialized_reefer,other,other
440023000,2022,PAN GRACE,D7CN,9768928,KOR,cargo,cargo,cargo
440023000,2022,NA,NA,NA,KOR,cargo,cargo,cargo
440057000,2024,PAN FORTUNE,D7DA,9768942,KOR,cargo_or_reefer,other,other
440072000,2023,NA,NA,NA,KOR,cargo,cargo,cargo
440072000,2023,CY INTEROCEAN I,D7DN,9802970,KOR,cargo,cargo,cargo
440086000,2022,NA,NA,NA,KOR,cargo,cargo,cargo
440086000,2022,PAN HARVEST,D7EH,9699335,KOR,cargo,cargo,cargo
440086000,2022,SM KWANGYANG,D7EF,9347425,KOR,cargo,cargo,cargo
440104000,2023,MORNING CATHERINE,D7ER,9338711,KOR,tuna_purse_seines,fishing,tuna_purse_seines
440104000,2023,101 JIMIN,D7EG,8965282,KOR,tuna_purse_seines,fishing,tuna_purse_seines
440111000,2023,SM TIANJIN,D7DG,NA,KOR,cargo_or_tanker,other,other
440111000,2023,NA,NA,NA,KOR,cargo_or_tanker,other,other
440114000,2023,ASIAN EMPIRE,D7ML,9176606,KOR,cargo,cargo,cargo
440133000,2024,SEONGHO GALAXY,D8QR,9427251,KOR,tanker,other,other
440133000,2024,NA,NA,NA,KOR,tanker,other,other
440161000,2016,GLOVIS CORONA,D7AO,9122930,KOR,cargo,cargo,cargo
440176000,2023,NA,NA,NA,MHL,cargo,cargo,cargo
440176000,2023,HYUNDAI HOPE,D7HP,9637234,MHL,cargo,cargo,cargo
440245000,2023,NA,NA,NA,KOR,cargo,cargo,cargo
440245000,2023,GLOVIS SUMMIT,D7BG,9702417,KOR,cargo,cargo,cargo
440252000,2024,GLOVIS SYMPHONY,D7GX,9702429,KOR,cargo,cargo,cargo
440260000,2023,GLOVIS SPRING,D7HK,9749594,KOR,cargo,cargo,cargo
440260000,2023,NA,NA,NA,KOR,cargo,cargo,cargo
440338000,2024,MORNING MARGARETA,D7JB,9367580,KOR,cargo,cargo,cargo
440338000,2024,NA,NA,NA,KOR,cargo,cargo,cargo
440371000,2023,ASIAN CAPTAIN,D7AQ,9158616,KOR,cargo,cargo,cargo
440467000,2024,SJ ASIA,D7MD,9304538,KOR,cargo,cargo,cargo
440467000,2024,NA,NA,NA,KOR,cargo,cargo,cargo
440687000,2024,WOO HYEON,D9HA,9268667,KOR,tanker,other,other
440687000,2024,GENEVA QUEEN,D7II,9638642,KOR,tanker,other,other
440687000,2024,NA,NA,NA,KOR,tanker,other,other
440788000,2023,DONGWON NO.205,DTDV,8717817,KOR,drifting_longlines,fishing,drifting_longlines
440871000,2023,NO.201 DAEHWA,SSD,8911293,KOR,drifting_longlines,fishing,drifting_longlines
440871000,2023,NA,NA,NA,KOR,drifting_longlines,fishing,drifting_longlines
440931000,2023,733 ORYONG,6NSK,9041112,KOR,drifting_longlines,fishing,drifting_longlines
441133000,2023,GLOVIS SUPREME,D8GM,9674177,KOR,cargo,cargo,cargo
441310000,2023,GLOVIS SOLOMON,D7GS,9445409,KOR,cargo,cargo,cargo
441310000,2023,NA,NA,NA,KOR,cargo,cargo,cargo
441403000,2024,SM PORTLAND,D7WQ,9409027,KOR,cargo,cargo,cargo
441403000,2024,NA,NA,NA,KOR,cargo,cargo,cargo
441486000,2023,HYUNDAI PRIDE,D8HP,9637260,KOR,cargo,cargo,cargo
441600589,2016,LIN XIANG NO.1,BZYC2,NA,KOR,drifting_longlines,fishing,drifting_longlines
441642000,2023,NA,NA,NA,KOR,cargo,cargo,cargo
